User Name,Track Name,Post Time,Plays,Likes
YC,Lạc - Rhymastic,Posted 8 years ago,"952,006 plays",11.7K
YC,Diss G Fam,Posted 8 years ago,"444,214 plays","2,747"
YC,Diss Acy Final,Posted 8 years ago,"297,011 plays","1,594"
YC,Diss Acy 2,Posted 8 years ago,"274,354 plays","1,566"
YC,Diss Acy,Posted 8 years ago,"203,744 plays","1,026"
YC,Diss ngu si,Posted 8 years ago,"247,605 plays","1,361"
YC,ATOG,Posted 8 years ago,"204,664 plays","1,103"
YC,Khi tao ra tay 2 - Rhymastic feat. Da Vickie & Silver C,Posted 8 years ago,"321,339 plays","1,795"
YC,Homie - Rhymastic,Posted 8 years ago,"179,787 plays","1,522"
YC,Can - Rhymastic feat. Soobin,Posted 9 years ago,"75,907 plays",737
YC,Amarant Vinahouse Remix - Com feat. Danny & CK Babe,Posted 9 years ago,"45,562 plays",422
YC,Loi yeu thuong - Com feat. Cuong Ngo & Danny,Posted 9 years ago,"5,142,786 plays","8,433"
YC,Neu may la rapper (full version),Posted 9 years ago,"62,544 plays",398
YC,Đam Mê - Rhymastic,Posted 10 years ago,"61,058 plays",635
L2Share♫140,"GIRIBOY (기리보이) - 내일은 없다 (Feat. lIlBOI, nafla) (No Tomorrow)",Posted 19 days ago,"51,698 plays","1,307"
L2Share♫140,GIRIBOY (기리보이) - 우린 결국 그렇게 (Feat. Seori) (That's How We Ended Up),Posted 19 days ago,"35,058 plays","1,035"
L2Share♫140,GIRIBOY (기리보이) - 엉망진창 (What A Mess),Posted 19 days ago,"64,261 plays","2,022"
L2Share♫140,GIRIBOY (기리보이) - 그리고 돌아섰다 (You Turned Around),Posted 19 days ago,"25,109 plays",868
L2Share♫140,NCT 127 - Sticker,Posted 1 month ago,"300,523 plays","8,281"
L2Share♫140,NCT 127 - Lemonade,Posted 1 month ago,"225,792 plays","6,591"
L2Share♫140,MAMAMOO (마마무) - 하늘 땅 바다만큼 (mumumumuch),Posted 1 month ago,"60,061 plays","1,395"
L2Share♫140,MAMAMOO (마마무) - Happier than Ever (분명 우린 그땐 좋았었어),Posted 1 month ago,"19,900 plays",402
L2Share♫140,Han Yo Han (한요한) - 이게 나야 (Feat. CHANGMO (창모)) (This Is Me),Posted 1 month ago,"104,516 plays","1,871"
L2Share♫140,Lee Mujin (이무진) - 가을 타나 봐 (Fall in Fall),Posted 1 month ago,"208,548 plays","4,629"
L2Share♫140,PURPLE KISS (퍼플키스) - Zombie,Posted 1 month ago,"129,953 plays","2,301"
L2Share♫140,I.M (아이엠) - Loop,Posted 1 month ago,"20,820 plays",642
L2Share♫140,"LOONA (이달의 소녀) - Not Friends (Sung by 희진, 김립, 진솔, 이브 (HeeJin, Kim Lip, JinSoul, Yves) (Prod. 라이언전)",Posted 2 months ago,"58,749 plays","1,249"
L2Share♫140,KEY (키) - Hate that... (Feat. 태연 (TAEYEON)),Posted 2 months ago,"219,105 plays","4,171"
L2Share♫140,LeeHi (이하이) - ONLY,Posted 2 months ago,"2,849,853 plays",51.9K
L2Share♫140,JAY B - B.T.W (Feat. 박재범) (Prod. Cha Cha Malone),Posted 2 months ago,"58,398 plays","1,624"
L2Share♫140,Loco (로꼬) - 이대로만 (Feat. 죠지 (George) (Just Like This),Posted 2 months ago,"118,215 plays","2,635"
L2Share♫140,KWON EUN BI (권은비) - Door,Posted 2 months ago,"167,672 plays","2,185"
L2Share♫140,Brave Girls (브레이브걸스) - After We Ride (술버릇 (운전만해 그후)),Posted 2 months ago,"107,829 plays","1,157"
L2Share♫140,VERIVERY - TRIGGER,Posted 2 months ago,"18,497 plays",436
L2Share♫140,Piano Man (피아노맨) - 네 노래 (Your Song),Posted 2 months ago,"90,490 plays","1,341"
L2Share♫140,HA SUNG WOON 하성운X펀치 (Punch) - 자니 (Johnny) (Cyworld BGM 2021),Posted 2 months ago,"55,516 plays",733
L2Share♫140,CIX (씨아이엑스) - WAVE,Posted 2 months ago,"31,302 plays",740
L2Share♫140,TXT - LO$ER=LO♡ER,Posted 2 months ago,"892,345 plays",24.1K
L2Share♫140,TXT - MOA Diary (Dubaddu Wari Wari) (교환일기 (두밧두 와리와리)),Posted 2 months ago,"181,688 plays","4,103"
L2Share♫140,TXT - 0X1=LOVESONG (I Know I Love You) feat. Seori (Emocore Mix),Posted 2 months ago,"61,906 plays","1,900"
L2Share♫140,Red Velvet (레드벨벳) - Pose,Posted 2 months ago,"135,634 plays","3,091"
L2Share♫140,Red Velvet (레드벨벳) - Knock On Wood,Posted 2 months ago,"37,622 plays",938
L2Share♫140,Red Velvet (레드벨벳) - Better Be,Posted 2 months ago,"31,157 plays",764
L2Share♫140,Red Velvet (레드벨벳) - Pushin' N Pullin',Posted 2 months ago,"34,451 plays",865
L2Share♫140,"Red Velvet (레드벨벳) - 다시, 여름 (Hello, Sunset)",Posted 2 months ago,"40,230 plays","1,027"
L2Share♫140,Lee Young Ji (이영지) - HATE ME (Feat. 유라 (youra)) (Prod. WOOGIE (우기)),Posted 2 months ago,"54,257 plays","1,117"
L2Share♫140,Standing Egg (스탠딩 에그) - 무슨 생각해 (What Are You Thinking About),Posted 2 months ago,"58,126 plays",842
L2Share♫140,ONF - Summer Poem (여름 시) / Summer Shape (여름의 모양) / Dry Ice (여름의 온도) / Summer End (여름의 끝),Posted 2 months ago,"36,661 plays",518
Quang,Chúng Ta Của Hiện Tại,Posted 9 months ago,"1,287,939 plays",12.7K
Quang,"ex's hate me, Pt. 2",Posted 9 months ago,463 plays,1
Quang,Em Bé,Posted 9 months ago,"2,431 plays",27
Quang,Điều Anh Luôn Giữ Kín Trong Tim...  「 Lofi ver. 」,Posted 9 months ago,"2,248 plays",19
Lkang,một cú lừa cover (remix sập nguồn) - StormP,Posted 9 months ago,"5,544 plays",25
Lkang,[DCOD] NGTANOISE (Người ta nói - remake) | VSOUL x MFREE x TUYEN VO|,Posted 2 years ago,"5,002,655 plays",43.8K
MMusic,Cảm Ơn Anh | Hoàng Yến Chibi | Stayhome With Hoang Yen Chibi,Posted 1 month ago,"3,028 plays",30
𝟹 𝟷 𝟶 𝟽,Nếu Anh Thấy Lòng Mình Yếu Đuối | Tùa&CM1X | Và khi em thấy lòng mình yếu đuối,Posted 1 day ago,643 plays,28
𝟹 𝟷 𝟶 𝟽,Câu Hứa Chưa Vẹn Tròn (Đại Mèo Remix) | Phát Huy T4 | Mình Đã Hứa Yêu Thật Lâu,Posted 3 days ago,"23,823 plays",748
𝟹 𝟷 𝟶 𝟽,Như Một Người Dưng (Ciray Remix) | Nguyễn Thạc Bảo Ngọc | Từng ngày anh vẫn bên em thế nhưng,Posted 21 days ago,"318,383 plays","4,940"
𝟹 𝟷 𝟶 𝟽,Yêu Đừng Sợ Đau (Frexs Remix) | Ngô Lan Hương | Đừng Quay Mặt Đi Nước Mắt Rơi Thì Cứ Hot TikTok,Posted 1 month ago,"770,166 plays",10K
𝟹 𝟷 𝟶 𝟽,Nợ Ai Đó Lời Xin Lỗi (Lofi Ver.) | Bozitt x Freak D,Posted 1 month ago,"3,262 plays",57
𝟹 𝟷 𝟶 𝟽,Thật Là Đáng Buồn (Lofi Ver.) | Doãn Hiếu | *Đôi khi chẳng biết sẽ đi về đâu...*,Posted 1 month ago,"22,282 plays",211
𝟹 𝟷 𝟶 𝟽,Người Lạ Thoáng Qua (Lofi Ver.) | Đinh Tùng Huy | *Vậy mà em nỡ buông tay anh rồi...*,Posted 1 month ago,"264,211 plays","2,232"
𝟹 𝟷 𝟶 𝟽,Chúng Ta Chỉ Là Đã Từng Yêu(Remix)| Thiên Tú | *Người từng mang bao câu hẹn ước*,Posted 3 months ago,"251,195 plays","2,064"
𝟹 𝟷 𝟶 𝟽,Chạy về nơi phía anh | Khắc Việt (Demo),Posted 3 months ago,"17,772 plays",127
𝟹 𝟷 𝟶 𝟽,Lỗi Tại Anh (Lofi Ver.) | Alex Lam x FreakD,Posted 3 months ago,"223,298 plays","1,865"
MMusic,Chúng Mình Yêu Nhau Thế Đấy | Hoàng Yến Chibi | Stay home with Hoang Yen Chibi,Posted 1 month ago,27 plays,Like
MMusic,Em Luôn Xinh Đẹp | Hoàng Yến Chibi | Stay home with Hoang Yen Chibi,Posted 1 month ago,77 plays,Like
MMusic,HÌNH NHƯ | HOÀNG YẾN CHIBI | STAY HOME WITH HOANG YEN CHIBI,Posted 1 month ago,25 plays,Like
MMusic,Vì Em Có Anh | Hoàng Yến Chibi | Stay home with Hoang Yen Chibi,Posted 1 month ago,21 plays,Like
MMusic,Bài Hát Chia Tay | Hoàng Yến Chibi | Stay home with Hoàng Yến Chibi,Posted 1 month ago,297 plays,2
MMusic,Yêu Thầm(Remix) | Hoàng Yến Chibi x Tlinh x TDK x KADO,Posted 1 month ago,"37,797 plays",177
MMusic,RỒI SẼ ỔN THÔI - YẾN LÊ,Posted 1 month ago,28 plays,Like
MMusic,Daddy Êy! - Suzie Nguyễn,Posted 1 month ago,193 plays,6
Vu Ngan My,Easy On Me - Adele | Cover by Vũ Ngân Mỹ,Posted 11 hours ago,29 plays,5
Vu Ngan My,Wildest Dreams - Taylor Swift | Acapella Cover,Posted 1 month ago,819 plays,17
Vu Ngan My,3107 3 và 1 không 2 | W/n x Nâu x Duongg x Titie | Cover by Vũ Ngân Mỹ,Posted 2 months ago,"301,464 plays",782
Vu Ngan My,Lần Hẹn Hò Đầu Tiên + Phố Đã Lên Đèn - Huyền Tâm Môn | Lo-Fi nhà làm,Posted 2 months ago,"524,005 plays","2,422"
Vu Ngan My,Gone - Rose | Cover by Vũ Ngân Mỹ,Posted 3 months ago,775 plays,11
Vu Ngan My,Happy For You - Lukas Graham | Acapella cover,Posted 3 months ago,"1,284 plays",20
Vu Ngan My,Đại Lộ Đông Tây - Uyên Linh | Vũ Ngân Mỹ cover,Posted 3 months ago,"1,397 plays",31
Vu Ngan My,SG đau nhòng qué,Posted 6 months ago,858 plays,17
Vu Ngan My,Billie Eilish - Wish You Were Gay || Cover,Posted 1 year ago,543 plays,18
Vu Ngan My,Lana Del Rey - Love || Cover (Zone FM 102.7mhz),Posted 1 year ago,304 plays,1
Vu Ngan My,[STUDIO] LOVE - Lana del Rey,Posted 4 years ago,317 plays,8
𝟹 𝟷 𝟶 𝟽,Chỉ Là Muốn Nói (Lofi Ver.) | Khải x FreakD,Posted 3 months ago,"2,645 plays",41
Gia Cát Thạch,Cưa Là Đổ - Phát Hồ X2X (Đại Mèo Remix),Posted 9 days ago,"148,368 plays","3,508"
Gia Cát Thạch,Cưới Luôn Được Không? - YuniBoo × Goctoi Mixer (Đại Mèo Remix),Posted 1 month ago,"55,715 plays",878
Gia Cát Thạch,Yêu Là Cưới - Phát Hồ X2X (Đại Mèo Remix),Posted 1 month ago,"446,423 plays","5,890"
Gia Cát Thạch,Em Hát Ai Nghe - Orange (Đại Mèo Remix),Posted 2 months ago,"16,096 plays",220
Gia Cát Thạch,Đổi Tình Đổi Áo Đổi Anh - Thành Đạt (Đại Mèo Remix),Posted 3 months ago,"171,472 plays","1,623"
Gia Cát Thạch,Chẳng Ai Yêu Mãi Một Người - NB3 Hoài Bảo × Đông Đặng,Posted 1 year ago,"202,499 plays","1,313"
Gia Cát Thạch,Đời Là Thế Thôi 2 - Quách Beem | BUY FOR DOWNLOAD,Posted 1 year ago,"225,338 plays","2,115"
TIEN TIEN,DAMN GOOD,Posted 9 months ago,900 plays,27
TIEN TIEN,DAMN GOOD - TIEN TIEN X AazuKi,Posted 9 months ago,"18,303 plays",316
TIEN TIEN,LO XA - TIEN TIEN,Posted 10 months ago,"880,644 plays","6,744"
TIEN TIEN,I DON'T WANNA MISS YOU - TIEN TIEN x TRANG,Posted 1 year ago,"596,338 plays","5,728"
TIEN TIEN,VE VOI EM DI - (DUCKV REMIX),Posted 1 year ago,"49,379 plays",570
TIEN TIEN,CAN GI HON? - TIEN TIEN x JUSTATEE,Posted 1 year ago,"9,106,749 plays",35.3K
TIEN TIEN,"INTRO - EP ""NHAC CUA CHUNG""",Posted 2 years ago,"19,803 plays",75
TIEN TIEN,"CHAC ANH ĐANG (PIANO) - TIEN TIEN x TRANG [EP ""NHAC CUA CHUNG""]",Posted 2 years ago,"1,655,334 plays","9,530"
TIEN TIEN,CAU TRA LOI - TIEN TIEN x TRANG,Posted 2 years ago,"1,493,965 plays",11.3K
TIEN TIEN,TA CAM ON - TIEN TIEN,Posted 2 years ago,"66,243 plays",694
TIEN TIEN,DAU CAN MOT BAI CA TINH YEU,Posted 2 years ago,"14,138,339 plays",70.9K
TIEN TIEN,CHILL WITH ME - TIEN TIEN (ALBUM 2018),Posted 2 years ago,"288,126 plays","5,299"
TIEN TIEN,QUA NGAY MAI - TIEN TIEN,Posted 2 years ago,"817,707 plays","7,689"
TIEN TIEN,"YOU USED TO BE ""MY EVERYTHING""",Posted 4 years ago,"392,352 plays","3,579"
TIEN TIEN,VE VOI EM DI - DEMO,Posted 4 years ago,"118,749 plays","1,583"
TIEN TIEN,DEMO 2014 - MY EVERYTHING - DEEPHOUSE,Posted 6 years ago,"729,076 plays","8,500"
YC,Big City Noise Test - Rhymastic,Posted 1 year ago,"40,861 plays",616
YC,Nụ Cười - Rhymastic,Posted 1 year ago,"827,099 plays","8,202"
YC,Can Gi Hon Remix,Posted 1 year ago,"159,794 plays","1,667"
YC,Mặt Trời Của Em - Phương Ly feat. JustaTee (Rhymastic's 1900 Remix),Posted 3 years ago,"4,340,080 plays",21.2K
YC,Treasure Vocal 90bpm,Posted 4 years ago,"101,610 plays",809
YC,Treasure Instrumental 90bpm,Posted 4 years ago,"216,084 plays","2,046"
YC,Wet Lens Remix,Posted 5 years ago,"269,519 plays","2,317"
YC,Ech Bao Dissin - Young Crizzal,Posted 5 years ago,"1,135,115 plays","8,784"
YC,Bray Dissin,Posted 5 years ago,"717,575 plays","5,735"
YC,Ngược Đời - Rhymastic,Posted 5 years ago,"855,547 plays","8,664"
YC,Bản Kiểm Điểm - Rhymastic,Posted 5 years ago,"948,476 plays","9,998"
YC,Hanh Trinh Cua Giot Nang,Posted 5 years ago,"973,322 plays","9,427"
YC,Ve Khoi (Bass House Remix),Posted 5 years ago,"253,342 plays","2,576"
YC,Paranoid (Original Mix) [Demo Preview],Posted 5 years ago,"76,073 plays",481
YC,Vut Tan (Gala),Posted 5 years ago,"96,284 plays",760
YC,Vui Di Em (Chung Ket),Posted 5 years ago,"99,717 plays",761
YC,Sorry (Vong 8),Posted 5 years ago,"58,059 plays",338
YC,Tim Lai Reu Phong (Vong 7),Posted 5 years ago,"52,470 plays",205
YC,Ai Kho Vi Ai (Vong 6),Posted 5 years ago,"797,425 plays","2,291"
YC,Ve Khoi (Vong 5),Posted 5 years ago,"115,733 plays",950
YC,Chi Toi (Vong 4),Posted 5 years ago,"81,988 plays",544
YC,Chuyen Chang Co Don (Vong 2),Posted 5 years ago,"440,202 plays","2,449"
YC,Day Dream (Vong 1),Posted 5 years ago,"119,282 plays",979
YC,Nguoi Va Ta (Instrumental),Posted 5 years ago,"713,561 plays","1,799"
YC,Người và Ta (feat. Thanh Huyền),Posted 5 years ago,"3,660,149 plays",33.1K
YC,Valentine - Miko Lan Trinh (Rhymastic Edit),Posted 5 years ago,"180,105 plays","1,419"
YC,Happy Birthday Song,Posted 5 years ago,"715,121 plays","5,430"
YC,Old School - Rhymastic,Posted 6 years ago,"645,610 plays","6,118"
YC,Xilevolau (Melodic Deep House Remix),Posted 6 years ago,"304,380 plays","3,238"
YC,Sau Trong Em (Disco Remix),Posted 6 years ago,"492,861 plays","4,332"
YC,Ban Khoan feat. Duong Tran Nghia (Rhymastic Trap Remix),Posted 6 years ago,"165,453 plays","1,402"
YC,Do You Remember - Duong Tran Nghia feat. Mr.A (Rhymastic Remix),Posted 6 years ago,"341,227 plays","2,005"
YC,Cho Em Mot Ngay (Hard Dance Remix) [Tuyet Dinh Tranh Tai Drop Release],Posted 6 years ago,"65,647 plays",348
YC,Say You Do - Tiên Tiên (Future Funk Remix) [Preview],Posted 6 years ago,"245,551 plays","2,119"
YC,DeepCME,Posted 6 years ago,"224,552 plays","2,115"
YC,Valentine ft. Miko Lan Trinh (Deep House Remix),Posted 6 years ago,"365,154 plays","3,035"
YC,Deep Against The World (Rhymastic's Extended Mix),Posted 6 years ago,"106,145 plays",813
YC,Rieng Minh Ta (Original Mix),Posted 7 years ago,"224,666 plays","1,834"
YC,Yeu 4,Posted 7 years ago,"4,988,253 plays",20.6K
YC,Băn Khoăn (feat. Dương Trần Nghĩa),Posted 7 years ago,"1,332,992 plays","8,276"
YC,Sad Flow,Posted 7 years ago,"353,916 plays","2,410"
YC,Yeu 3 (Acapella),Posted 7 years ago,"417,704 plays","3,577"
YC,Yêu part 1,Posted 8 years ago,"466,385 plays","3,683"
YC,Two Against The World - Lil Knight (Rhymastic's House Remix),Posted 8 years ago,"137,303 plays",984
YC,I Will Be Fine - Yanbi feat. Rhymastic,Posted 8 years ago,"216,064 plays","2,105"
YC,Tìm (Original Mix),Posted 8 years ago,"136,516 plays",999
YC,Lạc - Rhymastic,Posted 8 years ago,"952,049 plays",11.7K
YC,Diss G Fam,Posted 8 years ago,"444,215 plays","2,747"
YC,Diss Acy Final,Posted 8 years ago,"297,011 plays","1,594"
YC,Diss Acy 2,Posted 8 years ago,"274,354 plays","1,566"
YC,Diss Acy,Posted 8 years ago,"203,744 plays","1,026"
YC,Diss ngu si,Posted 8 years ago,"247,605 plays","1,361"
YC,ATOG,Posted 8 years ago,"204,664 plays","1,103"
YC,Khi tao ra tay 2 - Rhymastic feat. Da Vickie & Silver C,Posted 8 years ago,"321,339 plays","1,795"
YC,Homie - Rhymastic,Posted 8 years ago,"179,787 plays","1,522"
YC,Can - Rhymastic feat. Soobin,Posted 9 years ago,"75,907 plays",737
YC,Amarant Vinahouse Remix - Com feat. Danny & CK Babe,Posted 9 years ago,"45,562 plays",422
YC,Loi yeu thuong - Com feat. Cuong Ngo & Danny,Posted 9 years ago,"5,142,787 plays","8,433"
YC,Neu may la rapper (full version),Posted 9 years ago,"62,544 plays",398
YC,Đam Mê - Rhymastic,Posted 10 years ago,"61,058 plays",635
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝙽𝚘𝚒 𝚝𝚊 𝚌𝚑𝚘 𝚎𝚖_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 3 days ago,522 plays,29
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝚃𝚊𝚢 𝚗𝚊𝚖 𝚝𝚊𝚢 𝚛𝚘𝚒_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 3 days ago,"2,726 plays",58
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝙽𝚎𝚞 𝚊𝚗𝚑 𝚝𝚑𝚊𝚢 𝚕𝚘𝚗𝚐 𝚖𝚒𝚗𝚑 𝚢𝚎𝚞 𝚍𝚞𝚘𝚒_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 11 days ago,"66,092 plays","1,791"
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝙻𝚘𝚒 𝚝𝚊𝚒 𝚊𝚗𝚑_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 21 days ago,"25,999 plays",278
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝙳𝚒 𝚗𝚐𝚊𝚗𝚐 𝚗𝚐𝚊𝚢 𝚋𝚞𝚘𝚗_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 21 days ago,"8,562 plays",126
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝙽𝚐𝚞𝚘𝚒 𝚕𝚊 𝚝𝚑𝚘𝚊𝚗𝚐 𝚚𝚞𝚊_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 1 month ago,"190,072 plays","1,562"
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝙷𝚊𝚗𝚑 𝚙𝚑𝚞𝚌 𝚋𝚘 𝚛𝚘𝚒 𝚎𝚖_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 2 months ago,"1,261,167 plays",11.9K
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝙽𝚊𝚖 𝚊𝚢_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 2 months ago,"25,826 plays",392
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝙽𝚊𝚗𝚐 𝚊𝚖 𝚡𝚊 𝚍𝚊𝚗_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 2 months ago,"98,054 plays","1,320"
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝙷𝚊𝚗𝚑 𝚙𝚑𝚞𝚌 𝚖𝚘𝚒_𝚂𝚘𝚗 𝚃𝚞𝚗𝚐 𝙼𝚃𝙿 (𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋),Posted 2 months ago,"42,583 plays",541
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝙲𝚑𝚊𝚌 𝚊𝚒 𝚍𝚘 𝚜𝚎 𝚟𝚎_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 2 months ago,"30,341 plays",468
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,3107/3_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 3 months ago,"51,747 plays",730
Andiez,Một CHÚT NỮA THÔI (raw demo),Posted 5 months ago,"5,911 plays",75
Andiez,GIỜ EM TÍNH SAO - Andiez ft Khương Lê & T.R.I,Posted 11 months ago,"990,401 plays","3,974"
Andiez,SUÝT NỮA THÌ (VER. Chuyến đi của thanh xuân),Posted 1 year ago,"4,731,687 plays",16.4K
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝚈𝚎𝚞 𝚝𝚑𝚞𝚘𝚗𝚐 𝚗𝚐𝚊𝚢 𝚍𝚘_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 3 months ago,"134,335 plays","1,729"
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,3107_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 3 months ago,"22,237 plays",322
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝙷𝚊𝚙𝚙𝚢 𝚏𝚘𝚛 𝚞_𝚅𝚞 (𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋),Posted 3 months ago,"35,504 plays",474
Andiez,Thật Tuyệt Vời Khi Ở Bên Em OST,Posted 1 year ago,"195,710 plays","1,634"
Andiez,[ĐI ĐỂ TRỞ VỀ 4] TẾT VỀ SỚM NHÉ - PHAN MẠNH QUỲNH - ANDIEZ ft SEACHAINS (COVER),Posted 1 year ago,"65,536 plays",428
Andiez,nước mắt em lau bằng nhạc Dalab,Posted 2 years ago,"61,487 plays",747
Andiez,Yêu Là Trưởng Thành,Posted 2 years ago,"85,419 plays",832
Andiez,Quá Khứ Chỉ Nên Là Quá Khứ (RAP version)ft Seachains,Posted 2 years ago,"735,134 plays","5,484"
Andiez,Đen Đá Nhà Ở Đâu Thế,Posted 2 years ago,"320,147 plays","1,908"
Andiez,Quá Khứ Chỉ Nên Là Quá Khứ - Andiez (Official Audio),Posted 2 years ago,"1,065,396 plays","8,384"
Andiez,Mãi Mãi Sẽ Hết Vào Ngày Mai (Official),Posted 3 years ago,"1,716,213 plays",13.6K
Andiez,VỀ VỚI ANH ĐI - ANDIEZ (Hãy Yêu Cô Ấy Cho Đúng Cách - Trường Sinh Quyết OST),Posted 3 years ago,"1,646,552 plays",12.7K
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝚈𝚎𝚞 5_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 3 months ago,"30,859 plays",447
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝚑𝚎𝚝 𝚝𝚑𝚞𝚘𝚗𝚐 𝚌𝚊𝚗 𝚗𝚑𝚘_𝙳𝚞𝚌 𝙿𝚑𝚞𝚌 (𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋),Posted 3 months ago,"26,172 plays",427
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝚃𝚑𝚊𝚗𝚐 𝚍𝚒𝚎𝚗_𝙹𝚞𝚜𝚝𝚊𝚃𝚎𝚎 (𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋),Posted 4 months ago,"86,388 plays","1,450"
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝙲𝚘 𝚗𝚑𝚞 𝚔𝚑𝚘𝚗𝚐 𝚌𝚘_𝙷𝚒𝚎𝚗 𝙷𝚘 (𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋),Posted 4 months ago,"29,149 plays",504
𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,𝚌𝚑𝚊𝚖 𝚔𝚑𝚎 𝚝𝚒𝚖 𝚊𝚗𝚑 𝚖𝚘𝚝 𝚌𝚑𝚞𝚝 𝚝𝚑𝚘𝚒_𝚜𝚕𝚘𝚠𝚎𝚍+𝚛𝚎𝚟𝚎𝚛𝚋,Posted 4 months ago,"55,258 plays",978
Andiez,Không Tên #1,Posted 3 years ago,"131,298 plays","1,082"
Andiez,ĐI ĐỂ TRỞ VỀ 2 (Andiez & Sea Chains ) Cover,Posted 3 years ago,"570,819 plays","3,096"
Andiez,(BEAT) Chỉ Cần Mình Thương Nhau - Andiez,Posted 3 years ago,"38,824 plays",227
